LotArea,Neighborhood,BldgType,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,Siding
10142,SawyerW,1Fam,2004,2004,0.0,956,Y,956,1128,2084,1,0,2,1,4,1,8,0,BuiltIn,2004.0,2,618,1,2010,233000,VinylSd
6000,OldTown,1Fam,1954,2000,0.0,901,Y,901,0,901,0,0,1,0,2,1,4,0,Detchd,1954.0,1,281,8,2008,107900,MetalSd
12205,ClearCr,1Fam,1966,2007,157.0,832,Y,976,1111,2087,0,0,2,1,5,1,9,0,Attchd,1966.0,2,444,7,2007,187500,HdBoard
3182,Blmngtn,TwnhsE,2005,2006,11.0,1145,Y,1145,0,1145,0,0,2,0,2,1,5,1,Attchd,2005.0,2,397,9,2009,160200,VinylSd
11333,Mitchel,1Fam,1976,1976,0.0,1029,Y,1062,0,1062,1,0,1,0,3,1,5,2,Attchd,1976.0,2,539,5,2007,146800,HdBoard
9920,NoRidge,1Fam,1996,1997,0.0,1117,Y,1127,886,2013,1,0,2,1,3,1,8,1,Attchd,1997.0,2,455,6,2007,269790,MetalSd
9158,Somerst,1Fam,2007,2007,140.0,1496,Y,1496,0,1496,0,0,2,0,3,1,7,0,Attchd,2007.0,2,474,6,2007,225000,CemntBd
10832,Gilbert,1Fam,1994,1996,0.0,712,Y,1086,809,1895,0,0,2,1,3,1,7,1,Attchd,1994.0,2,409,10,2008,194500,MetalSd
8400,SawyerW,1Fam,1980,1981,130.0,650,Y,888,676,1564,0,0,2,1,3,1,7,1,Attchd,1980.0,2,476,4,2010,171000,HdBoard
8197,Sawyer,1Fam,1977,1977,148.0,660,Y,1285,0,1285,0,0,1,1,3,1,7,1,Attchd,1977.0,2,528,4,2007,143500,Plywood
7677,NAmes,1Fam,1953,1953,0.0,773,Y,773,0,773,0,0,1,0,2,1,4,0,Attchd,1953.0,1,240,4,2008,110000,VinylSd
7200,SWISU,1Fam,1937,1950,252.0,731,Y,981,787,1768,1,0,1,1,3,1,7,2,Detchd,1939.0,1,240,6,2007,175000,Wd Sdng
12798,ClearCr,1Fam,1997,1997,0.0,616,Y,616,1072,1688,1,0,2,1,4,1,8,0,Attchd,1997.0,2,603,5,2008,200000,VinylSd
4800,IDOTRR,1Fam,1916,1990,0.0,1196,Y,1196,0,1196,1,0,1,0,2,1,5,0,Detchd,1957.0,2,440,7,2007,109900,MetalSd
8199,CollgCr,1Fam,2005,2005,0.0,728,Y,728,728,1456,1,0,2,1,3,1,7,1,Attchd,2005.0,2,410,10,2008,189000,WdShing
9000,NAmes,1Fam,1954,1954,0.0,936,Y,1128,0,1128,0,0,1,0,2,1,5,0,Attchd,1954.0,1,286,6,2006,118000,Wd Sdng
12274,Somerst,1Fam,2008,2008,256.0,1417,Y,1428,0,1428,0,0,2,0,3,1,6,0,Attchd,2008.0,2,554,7,2008,227680,VinylSd
9750,NAmes,1Fam,1967,1967,0.0,980,Y,980,0,980,0,0,2,0,3,1,6,0,Attchd,1967.0,1,384,10,2006,135500,VinylSd
21384,BrkSide,1Fam,1923,2004,0.0,1324,Y,1072,504,1576,2,0,1,1,3,1,6,1,Attchd,1923.0,2,528,5,2009,223500,Wd Sdng
13400,NAmes,1Fam,1966,1966,1047.0,1024,Y,1086,0,1086,1,0,1,0,3,1,6,1,Attchd,1966.0,2,484,6,2006,159950,VinylSd
10140,NWAmes,1Fam,1974,1999,99.0,1040,Y,1309,0,1309,1,0,1,1,3,1,5,1,Attchd,1974.0,2,484,1,2006,181000,HdBoard
4438,CollgCr,TwnhsE,2004,2004,169.0,848,Y,848,0,848,1,0,1,0,1,1,4,1,Attchd,2004.0,2,420,6,2008,144500,VinylSd
8712,IDOTRR,1Fam,1952,1952,0.0,540,N,1044,0,1044,0,0,1,0,2,1,4,0,Basment,1952.0,2,504,6,2010,55993,Wd Sdng
9750,NAmes,1Fam,1958,1958,243.0,1442,Y,1442,0,1442,0,0,1,1,4,1,7,0,Attchd,1958.0,1,301,4,2007,157900,MetalSd
8248,Edwards,1Fam,1918,1950,0.0,686,Y,686,564,1250,0,1,1,1,3,1,7,0,Detchd,1955.0,1,280,7,2006,116000,Stucco
12137,CollgCr,1Fam,1998,1998,442.0,1649,Y,1661,0,1661,0,0,2,0,3,1,6,0,Attchd,1998.0,2,598,5,2010,224900,VinylSd
11425,NAmes,1Fam,1954,1954,0.0,1008,Y,1008,0,1008,0,0,1,0,2,1,4,1,Attchd,1954.0,1,275,7,2006,137000,BrkFace
13265,Mitchel,1Fam,2002,2002,148.0,1568,Y,1689,0,1689,1,0,2,0,3,1,7,2,Attchd,2002.0,3,857,7,2008,271000,CemntBd
8816,ClearCr,1Fam,1971,1971,80.0,1010,Y,1052,0,1052,1,0,1,0,3,1,6,0,Attchd,1971.0,2,440,6,2010,155000,HdBoard
6371,NridgHt,TwnhsE,2009,2010,128.0,1358,Y,1358,0,1358,1,0,2,0,2,1,6,1,Attchd,2010.0,2,484,6,2010,224000,VinylSd
7226,CollgCr,1Fam,2003,2003,0.0,798,Y,798,842,1640,0,0,2,1,3,1,6,0,Attchd,2003.0,2,595,6,2008,183000,VinylSd
6000,OldTown,2fmCon,1953,1953,0.0,936,N,936,0,936,0,0,1,0,2,1,4,0,Detchd,1974.0,2,576,2,2009,93000,MetalSd
12394,Gilbert,1Fam,2003,2003,0.0,847,Y,847,886,1733,0,0,2,1,3,1,7,1,BuiltIn,2003.0,2,433,10,2007,225000,VinylSd
9900,SWISU,1Fam,1940,1950,0.0,778,Y,944,545,1489,0,0,2,0,3,1,7,1,Detchd,1940.0,1,240,7,2009,139500,VinylSd
11216,Somerst,1Fam,2006,2006,0.0,1489,Y,1489,0,1489,0,0,2,0,3,1,7,1,Attchd,2006.0,2,776,6,2006,232600,VinylSd
6130,BrkSide,1Fam,1924,1950,0.0,784,Y,784,0,784,1,0,1,0,2,1,5,0,0,0.0,0,0,5,2008,109500,MetalSd
8529,SawyerW,1Fam,2001,2001,0.0,1454,Y,1434,0,1434,0,0,2,0,3,1,6,1,Attchd,2001.0,2,527,4,2009,189000,VinylSd
2544,Somerst,Twnhs,2005,2005,0.0,600,Y,520,623,1223,0,0,2,1,2,1,4,0,Detchd,2005.0,2,480,7,2006,147400,MetalSd
11900,NAmes,1Fam,1957,1957,387.0,1392,Y,1392,0,1392,1,0,1,1,3,1,6,2,Attchd,1957.0,2,458,6,2008,166000,HdBoard
3180,Somerst,TwnhsE,2005,2005,0.0,600,Y,520,600,1200,0,0,2,1,2,1,4,0,Detchd,2005.0,2,480,6,2006,151000,MetalSd
9548,CollgCr,1Fam,2003,2003,223.0,941,Y,941,888,1829,1,0,2,1,3,1,7,1,Attchd,2003.0,2,613,1,2010,237000,VinylSd
10004,NAmes,1Fam,1964,1964,180.0,1516,Y,1516,0,1516,0,0,1,1,3,1,6,0,Attchd,1964.0,2,472,2,2009,167000,HdBoard
7875,NAmes,1Fam,1961,1961,136.0,1144,Y,1144,0,1144,1,0,1,0,3,1,6,0,Attchd,1961.0,2,456,9,2008,139950,VinylSd
9600,Sawyer,1Fam,1950,1995,0.0,1067,Y,1067,0,1067,0,0,2,0,2,1,4,0,Attchd,1996.0,2,436,2,2010,128000,VinylSd
8100,OldTown,1Fam,1948,1973,0.0,1559,Y,1559,0,1559,1,0,1,0,2,1,5,0,Detchd,1948.0,2,812,6,2007,153500,VinylSd
9525,CollgCr,1Fam,1995,2006,0.0,1099,Y,1099,0,1099,0,0,1,1,3,1,6,0,Attchd,1999.0,1,352,6,2008,144000,VinylSd
11767,Edwards,1Fam,1946,1995,0.0,768,Y,768,432,1200,0,0,1,0,3,1,6,0,Detchd,1946.0,1,240,5,2008,130500,MetalSd
12155,SWISU,1Fam,1925,1950,0.0,672,N,810,672,1482,0,0,2,0,4,1,7,0,Detchd,1934.0,1,400,3,2008,140000,Wd Sdng
10440,OldTown,1Fam,1904,2002,0.0,650,Y,958,581,1539,0,0,2,0,3,1,8,1,Detchd,1983.0,2,686,6,2008,157500,MetalSd
9020,NAmes,1Fam,1966,1966,183.0,1127,Y,1165,0,1165,1,0,1,1,3,1,6,0,Attchd,1966.0,2,490,5,2008,174900,HdBoard
12665,OldTown,1Fam,1915,1950,0.0,876,Y,876,540,1416,0,0,1,1,4,1,7,1,Detchd,1949.0,3,720,6,2008,153900,Wd Sdng
16647,Sawyer,1Fam,1975,1981,0.0,1390,Y,1701,0,1701,1,0,2,0,3,1,6,2,Basment,1975.0,2,611,1,2007,171000,HdBoard
9317,SawyerW,1Fam,1993,1993,137.0,740,Y,1006,769,1775,1,0,2,1,3,1,7,1,Attchd,1993.0,2,425,7,2009,213000,HdBoard
15523,CollgCr,1Fam,1972,1972,0.0,864,Y,864,0,864,1,0,1,0,3,1,5,1,Attchd,1972.0,1,338,8,2009,133500,HdBoard
9600,Veenker,1Fam,1976,1994,360.0,528,Y,1094,761,1855,0,0,2,1,3,1,7,1,Attchd,1976.0,2,512,8,2007,187000,Plywood
4435,CollgCr,TwnhsE,2003,2003,170.0,848,Y,848,0,848,1,0,1,0,1,1,3,0,Attchd,2003.0,2,420,11,2007,131500,VinylSd
3196,Blmngtn,TwnhsE,2003,2003,40.0,1273,Y,1456,0,1456,0,0,2,0,2,1,7,1,Attchd,2003.0,2,400,5,2006,215000,VinylSd
7128,Crawfor,1Fam,1941,1950,0.0,918,Y,918,728,1646,0,0,2,0,4,1,7,2,Detchd,1941.0,1,240,8,2007,164000,MetalSd
12095,NAmes,1Fam,1964,1964,115.0,1127,Y,1445,0,1445,0,0,1,1,3,1,7,1,Attchd,1964.0,2,645,8,2009,158000,MetalSd
17920,Sawyer,1Fam,1955,1974,0.0,1763,Y,1779,0,1779,1,0,1,1,3,1,6,1,Attchd,1955.0,2,454,7,2006,170000,Wd Sdng
6897,Sawyer,1Fam,1962,2010,0.0,1040,Y,1040,0,1040,1,0,1,1,3,1,6,0,Detchd,1962.0,1,260,4,2010,127000,HdBoard
10970,CollgCr,1Fam,1978,1978,0.0,940,Y,1026,0,1026,1,0,1,0,3,1,5,0,Detchd,1981.0,2,576,10,2008,147000,Plywood
8125,Gilbert,1Fam,1994,1995,0.0,702,Y,702,779,1481,0,0,2,1,3,1,6,1,Attchd,1994.0,2,343,3,2009,174000,HdBoard
10400,NWAmes,1Fam,1976,1976,189.0,1090,Y,1370,0,1370,0,0,2,0,3,1,6,1,Attchd,1976.0,2,479,6,2009,152000,HdBoard
7642,Crawfor,1Fam,1918,1998,0.0,912,Y,912,514,1426,0,0,1,1,3,1,7,1,Detchd,1925.0,1,216,6,2007,189950,Wd Sdng
11625,Sawyer,2fmCon,1965,1965,0.0,1039,Y,1039,0,1039,1,0,1,1,3,1,6,0,Attchd,1965.0,2,504,4,2010,131500,Plywood
9672,SawyerW,1Fam,1984,1985,0.0,1040,Y,1097,0,1097,0,0,2,0,3,1,6,0,Attchd,1986.0,2,480,5,2010,152000,HdBoard
7931,NAmes,1Fam,1959,1959,0.0,1148,Y,1148,0,1148,1,0,1,0,3,1,6,0,Attchd,1959.0,1,672,7,2009,132500,BrkFace
8640,Somerst,1Fam,2007,2008,0.0,1372,Y,1372,0,1372,0,0,2,0,3,1,6,0,Attchd,2008.0,2,529,5,2008,250580,VinylSd
8750,NAmes,1Fam,1970,1970,76.0,1002,Y,1002,0,1002,1,0,1,0,3,1,5,0,Detchd,1973.0,2,902,8,2009,148500,MetalSd
10656,Timber,1Fam,2006,2007,274.0,1638,Y,1646,0,1646,0,0,2,0,3,1,6,1,Attchd,2007.0,3,870,11,2007,248900,VinylSd
6970,Sawyer,1Fam,1961,1961,0.0,1040,Y,1120,0,1120,1,0,1,1,3,1,5,0,Attchd,1961.0,2,544,5,2007,129000,VinylSd
14762,Gilbert,1Fam,1948,1950,0.0,0,Y,1547,720,2320,0,0,2,0,2,1,7,1,Attchd,1979.0,2,672,5,2006,169000,Plywood
9938,SawyerW,1Fam,1993,1994,246.0,1050,Y,1062,887,1949,1,0,2,1,3,1,8,1,Attchd,1993.0,2,574,6,2010,236000,MetalSd
6600,NAmes,1Fam,1962,1962,0.0,894,N,894,0,894,0,0,1,0,2,1,5,0,Detchd,1962.0,1,308,8,2009,109500,MetalSd
8750,CollgCr,1Fam,1998,1998,116.0,804,Y,804,878,1682,0,0,2,1,3,1,7,0,Attchd,1998.0,2,523,6,2010,200500,VinylSd
8892,NAmes,1Fam,1953,1996,0.0,105,Y,910,0,910,0,0,1,0,3,1,5,0,Attchd,1953.0,2,414,10,2008,116000,WdShing
12144,NAmes,1Fam,1949,1950,0.0,832,Y,1036,0,1268,0,0,1,0,3,1,6,1,Attchd,1949.0,1,288,9,2009,133000,HdBoard
5720,OldTown,1Fam,1941,1950,0.0,676,Y,676,455,1131,0,0,1,1,3,1,5,0,Detchd,1941.0,1,200,8,2009,66500,Wd Sdng
8834,NridgHt,1Fam,2004,2005,216.0,1462,Y,1462,762,2224,1,0,2,1,4,1,10,1,Attchd,2004.0,3,738,6,2009,350000,VinylSd
11782,Sawyer,1Fam,1961,1995,0.0,1109,Y,1155,0,1155,1,0,1,0,3,1,6,0,Detchd,1987.0,2,576,6,2010,148000,HdBoard
7000,CollgCr,1Fam,1978,2005,90.0,864,Y,864,0,864,1,0,1,0,3,1,6,0,Attchd,1978.0,1,336,7,2009,136500,VinylSd
7024,Edwards,1Fam,2005,2006,0.0,1090,Y,1090,0,1090,1,0,1,1,2,1,5,0,Attchd,2005.0,2,450,6,2007,157000,VinylSd
13758,Timber,1Fam,1990,1991,117.0,1156,Y,1187,530,1717,0,0,2,1,3,1,7,1,Attchd,1990.0,2,400,4,2007,187500,HdBoard
9636,Gilbert,1Fam,1992,1993,0.0,808,Y,808,785,1593,0,0,2,1,3,1,7,1,BuiltIn,1993.0,2,389,12,2009,178000,VinylSd
6204,SWISU,1Fam,1912,1950,0.0,795,N,954,795,2230,1,0,1,0,5,1,10,0,Detchd,1997.0,1,440,3,2006,118500,Wd Sdng
7150,NAmes,1Fam,1967,1967,60.0,892,Y,892,0,892,0,0,1,0,3,1,5,0,Attchd,1967.0,1,288,7,2009,100000,HdBoard
5119,Somerst,TwnhsE,1999,2000,60.0,1698,Y,1709,0,1709,1,0,2,0,2,1,5,1,Attchd,1999.0,2,506,1,2008,328900,MetalSd
16466,Edwards,1Fam,1955,1955,0.0,816,Y,872,521,1393,0,0,1,1,3,1,8,0,Attchd,1955.0,1,300,4,2008,135500,MetalSd
12160,NAmes,1Fam,1953,1953,90.0,1505,Y,1505,0,1505,1,0,1,0,2,1,6,1,Attchd,1953.0,2,505,2,2009,149500,Wd Sdng
8064,NAmes,1Fam,1949,2006,0.0,672,Y,672,252,924,0,0,1,0,3,1,6,1,Detchd,2003.0,2,576,7,2007,122900,MetalSd
11184,Sawyer,1Fam,1978,1978,92.0,918,Y,918,765,1683,0,0,2,1,3,1,7,1,Attchd,1978.0,2,440,7,2009,172500,HdBoard
8414,Sawyer,1Fam,1963,2003,0.0,1059,Y,1068,0,1068,0,1,1,0,3,1,6,0,Attchd,1963.0,1,264,2,2006,154500,HdBoard
13284,Sawyer,1Fam,1954,1954,0.0,1383,Y,1383,0,1383,1,0,1,0,3,1,6,1,Attchd,1954.0,1,354,6,2008,165000,Wd Sdng
7056,NAmes,1Fam,1963,1963,415.0,780,Y,983,813,1796,1,0,1,1,4,1,8,1,Attchd,1963.0,2,483,10,2008,140000,HdBoard
8765,IDOTRR,1Fam,1936,1950,0.0,951,N,951,0,951,0,0,1,0,2,1,6,0,Detchd,1936.0,1,327,4,2006,106500,Wd Sdng
6993,Sawyer,1Fam,1961,1994,0.0,912,Y,1236,0,1236,0,0,1,0,3,1,6,1,Attchd,1961.0,1,288,6,2006,135000,HdBoard
7340,NAmes,1Fam,1971,1971,0.0,858,Y,858,0,858,0,0,1,0,2,1,4,0,Detchd,1979.0,1,684,6,2007,110000,HdBoard
8712,NAmes,1Fam,1957,2000,0.0,992,Y,1306,0,1306,1,0,1,0,2,1,5,0,Detchd,1968.0,1,756,5,2009,153000,MetalSd
7875,Gilbert,1Fam,2003,2003,0.0,783,Y,807,702,1509,0,0,2,1,3,1,8,1,Attchd,2003.0,2,393,7,2006,180000,VinylSd
14859,Gilbert,1Fam,2006,2006,27.0,1670,Y,1670,0,1670,0,0,2,0,3,1,7,1,Attchd,2006.0,3,690,8,2006,240000,VinylSd
6173,Sawyer,1Fam,1967,1967,75.0,876,Y,902,0,902,0,0,1,0,3,1,6,0,Attchd,1967.0,1,288,8,2007,125500,HdBoard
9920,NAmes,1Fam,1954,1954,110.0,1056,Y,1063,0,1063,1,0,1,0,3,1,6,0,Attchd,1954.0,1,280,2,2010,128000,HdBoard
13501,Somerst,1Fam,2006,2006,208.0,1623,Y,1636,0,1636,1,0,2,0,3,1,8,1,Attchd,2006.0,3,865,6,2007,255000,VinylSd
11500,Crawfor,1Fam,1936,1987,0.0,1017,Y,1020,1037,2057,0,0,1,1,3,1,6,1,Attchd,1936.0,1,180,6,2006,250000,BrkFace
8885,Mitchel,1Fam,1983,1983,0.0,864,Y,902,0,902,1,0,1,0,2,1,5,0,Attchd,1983.0,2,484,6,2006,131000,HdBoard
12589,Gilbert,1Fam,2005,2005,0.0,742,Y,742,742,1484,0,0,2,1,3,1,8,1,Attchd,2005.0,2,390,6,2009,174000,VinylSd
9286,CollgCr,1Fam,1977,1989,0.0,1268,Y,1268,0,1268,0,0,1,1,3,1,5,0,Detchd,1978.0,1,252,10,2009,143500,HdBoard
6120,BrkSide,1Fam,1925,1950,0.0,768,N,1015,0,1015,0,0,1,0,3,1,6,0,Detchd,1925.0,1,450,7,2006,88000,MetalSd
3000,Somerst,TwnhsE,2009,2009,76.0,612,Y,612,612,1224,0,0,2,1,2,1,4,0,Detchd,2009.0,2,528,6,2009,173733,VinylSd
2001,MeadowV,Twnhs,1970,1970,80.0,546,Y,546,546,1092,0,0,1,1,3,1,6,0,Attchd,1970.0,1,286,1,2007,75000,CemntBd
17140,Edwards,1Fam,1956,1956,0.0,1134,Y,1229,0,1229,0,0,1,0,3,1,6,0,Attchd,1956.0,1,284,4,2009,135000,VinylSd
13125,SawyerW,1Fam,1991,1991,0.0,1104,Y,912,1215,2127,1,0,2,1,4,1,8,1,Attchd,1991.0,3,833,11,2007,238000,HdBoard
11029,NAmes,1Fam,1958,2002,0.0,1184,Y,1414,0,1414,1,0,1,0,3,1,6,1,Attchd,1990.0,2,601,5,2008,176500,MetalSd
8462,SawyerW,1Fam,1994,1994,105.0,928,Y,936,785,1721,0,1,2,1,3,1,7,0,Attchd,1994.0,2,471,7,2007,201000,HdBoard
10237,Gilbert,1Fam,2005,2006,0.0,1316,Y,1316,0,1316,0,0,2,0,3,1,6,1,Attchd,2005.0,2,397,10,2006,169990,VinylSd
8012,SawyerW,TwnhsE,1993,1994,0.0,1604,Y,1617,0,1617,1,0,2,0,2,1,5,1,Attchd,1993.0,2,533,7,2008,193000,Plywood
10240,NWAmes,1Fam,1980,1980,157.0,1686,Y,1686,0,1686,1,0,2,0,3,1,7,1,Attchd,1980.0,2,612,5,2006,207500,Plywood
15611,NWAmes,1Fam,1977,1977,0.0,1126,Y,1126,0,1126,0,1,2,0,3,1,6,0,Attchd,1977.0,2,540,3,2008,175000,VinylSd
11999,NridgHt,1Fam,2003,2004,340.0,1181,Y,1234,1140,2374,0,0,2,1,4,1,10,1,BuiltIn,2003.0,3,656,5,2007,285000,VinylSd
9900,NWAmes,1Fam,1968,1968,342.0,832,Y,1098,880,1978,0,0,2,1,4,1,9,1,Attchd,1968.0,2,486,4,2008,176000,MetalSd
11838,CollgCr,1Fam,2001,2001,0.0,1753,Y,1788,0,1788,0,0,2,0,3,1,7,1,Attchd,2001.0,2,522,6,2009,236500,VinylSd
13006,Gilbert,1Fam,1997,1997,285.0,964,Y,993,1243,2236,0,0,2,1,4,1,8,1,BuiltIn,1997.0,2,642,11,2006,222000,HdBoard
8925,Timber,1Fam,2007,2007,0.0,1466,Y,1466,0,1466,0,0,2,0,3,1,7,0,Attchd,2007.0,3,610,7,2009,201000,VinylSd
9100,NAmes,1Fam,1965,1965,0.0,925,Y,925,0,925,0,1,1,0,2,1,5,0,Detchd,1965.0,1,429,7,2009,117500,VinylSd
11670,Somerst,1Fam,2006,2006,302.0,1905,Y,1905,0,1905,0,0,2,0,3,1,8,1,Attchd,2006.0,3,788,3,2007,320000,VinylSd
8487,CollgCr,1Fam,2004,2004,210.0,1500,Y,1500,0,1500,0,0,2,0,3,1,6,0,Attchd,2004.0,2,570,8,2009,190000,VinylSd
5825,BrkSide,1Fam,1926,1953,108.0,600,Y,747,0,747,0,0,1,0,1,1,5,0,Detchd,1953.0,2,528,6,2006,79900,MetalSd
10083,SawyerW,1Fam,2003,2003,0.0,1176,Y,1200,0,1200,1,0,2,0,2,1,5,0,Attchd,2003.0,2,555,8,2009,184900,VinylSd
9675,Somerst,1Fam,2005,2005,0.0,1113,Y,1113,858,1971,0,0,2,1,3,1,8,1,Attchd,2005.0,2,689,2,2009,253000,VinylSd
8760,CollgCr,1Fam,2006,2006,0.0,1391,Y,1391,571,1962,0,0,2,1,3,1,7,0,Attchd,2006.0,3,868,8,2006,239799,VinylSd
24090,ClearCr,1Fam,1940,1950,0.0,1032,Y,1207,1196,2403,0,0,2,0,4,1,10,2,Attchd,1940.0,1,349,6,2010,244400,MetalSd
8755,Gilbert,1Fam,1999,1999,298.0,992,Y,1022,1038,2060,1,0,2,1,3,1,8,1,BuiltIn,1999.0,2,390,6,2009,214000,VinylSd
14375,Timber,1Fam,1958,1958,541.0,819,Y,1344,0,1344,0,1,1,0,3,1,7,1,Basment,1958.0,2,525,1,2009,137500,HdBoard
8163,NAmes,1Fam,1959,1959,128.0,1144,Y,1144,0,1144,1,0,1,0,3,1,6,1,Attchd,1959.0,1,796,3,2006,143000,HdBoard
14536,Timber,1Fam,2002,2003,236.0,1616,Y,1629,0,1629,1,0,2,0,3,1,9,1,Attchd,2002.0,3,808,11,2007,270000,VinylSd
14006,CollgCr,1Fam,2002,2002,144.0,936,Y,936,840,1776,0,0,2,1,3,1,7,1,Attchd,2002.0,2,474,2,2006,192500,VinylSd
9360,NWAmes,1Fam,1972,2006,0.0,1161,Y,1381,0,1381,1,0,1,1,3,1,5,1,Attchd,1972.0,2,676,3,2010,197500,Plywood
7200,NAmes,1Fam,1950,2002,0.0,864,Y,864,0,864,1,0,1,0,3,1,5,0,Detchd,1980.0,2,720,7,2007,129000,VinylSd
7800,SawyerW,1Fam,1965,1965,0.0,828,Y,965,0,965,1,0,1,0,3,1,6,0,Detchd,1979.0,1,300,7,2006,119900,VinylSd
7200,CollgCr,1Fam,1972,2003,0.0,768,Y,768,0,768,0,1,1,0,2,1,5,0,Detchd,1974.0,1,396,4,2009,133900,WdShing
11075,Mitchel,1Fam,1969,1969,232.0,784,Y,1168,800,1968,0,1,2,1,4,1,7,1,Attchd,1969.0,2,530,9,2008,172000,HdBoard
1300,Blueste,TwnhsE,1980,1980,0.0,561,Y,561,668,1229,0,0,1,1,2,1,5,1,Attchd,1980.0,2,462,5,2009,124000,MetalSd
7420,Sawyer,1Fam,1962,1962,0.0,1057,Y,1057,0,1057,0,0,1,0,3,1,6,0,Detchd,1977.0,2,576,4,2007,132000,MetalSd
8450,CollgCr,1Fam,2003,2003,0.0,1337,Y,1337,0,1337,1,0,2,0,3,1,6,0,Attchd,2003.0,2,531,10,2007,185000,VinylSd
2572,Somerst,Twnhs,1999,1999,0.0,696,Y,696,720,1416,1,0,2,1,3,1,6,0,Detchd,1999.0,2,484,5,2010,155000,MetalSd
7207,BrkSide,1Fam,1958,2008,0.0,858,Y,858,0,858,1,0,1,0,2,1,4,0,0,0.0,0,0,2,2010,116500,Wd Sdng
2308,NPkVill,TwnhsE,1976,1976,0.0,804,Y,804,744,1548,1,0,2,1,3,1,7,1,Detchd,1976.0,2,440,7,2007,155000,Plywood
11923,CollgCr,1Fam,2007,2007,0.0,1800,Y,1800,0,1800,0,0,2,0,2,1,7,0,Attchd,2007.0,2,702,5,2009,239000,VinylSd
11316,Timber,1Fam,2002,2003,44.0,817,Y,824,1070,1894,1,0,2,1,4,1,8,1,BuiltIn,2002.0,2,510,2,2010,214900,VinylSd
10237,Gilbert,1Fam,2005,2007,0.0,783,Y,783,701,1484,0,0,2,1,3,1,8,1,Attchd,2005.0,2,393,7,2007,178900,VinylSd
9600,Crawfor,1Fam,1940,1950,0.0,728,Y,976,332,1308,1,0,1,1,2,1,7,2,Detchd,1940.0,1,256,6,2009,160000,MetalSd
7390,NAmes,1Fam,1955,1955,151.0,1098,Y,1098,0,1098,1,0,1,0,3,1,6,0,Attchd,1955.0,1,260,7,2008,135000,Wd Sdng
5925,OldTown,1Fam,1910,1950,0.0,600,N,600,368,968,0,0,1,0,2,1,6,0,0,0.0,0,0,5,2009,37900,VinylSd
10382,NAmes,2fmCon,1958,1958,105.0,588,Y,1095,0,1095,1,0,1,0,2,1,6,0,Attchd,1958.0,1,264,3,2006,140000,HdBoard
10800,NAmes,1Fam,1949,1950,0.0,720,N,720,472,1192,0,0,1,1,4,1,6,0,0,0.0,0,0,12,2006,135000,AsbShng
2268,NridgHt,Twnhs,2003,2004,106.0,764,Y,764,862,1626,0,0,2,0,2,1,6,0,BuiltIn,2003.0,2,474,7,2009,173000,VinylSd
7892,SawyerW,TwnhsE,1979,1979,0.0,918,Y,918,0,918,0,0,2,0,2,1,5,1,Attchd,1979.0,1,264,4,2010,99500,Plywood
11639,Somerst,1Fam,2007,2008,0.0,1428,Y,1428,0,1428,0,0,2,0,3,1,6,0,Attchd,2007.0,2,480,12,2008,182000,CemntBd
11414,BrkSide,1Fam,1910,1993,0.0,728,N,1136,883,2019,0,0,1,0,3,1,8,0,Detchd,1997.0,2,532,10,2009,167500,HdBoard
2651,Somerst,Twnhs,2000,2000,0.0,673,Y,673,709,1382,1,0,2,1,3,1,6,0,Detchd,2000.0,2,490,4,2006,165000,MetalSd
5900,BrkSide,1Fam,1923,1958,0.0,440,Y,869,0,869,0,0,1,0,2,1,4,0,0,0.0,0,0,8,2006,85500,Wd Sdng
4274,Somerst,TwnhsE,2006,2007,0.0,1241,Y,1241,0,1241,1,0,1,1,1,1,4,0,Attchd,2007.0,2,569,11,2007,199900,VinylSd
9450,Edwards,1Fam,1954,1954,0.0,894,Y,894,0,894,0,0,1,0,3,1,5,0,Detchd,1999.0,2,400,5,2007,110000,MetalSd
8816,Sawyer,1Fam,1963,1963,0.0,1121,Y,1121,0,1121,1,0,1,0,3,1,5,0,Detchd,1963.0,2,480,6,2009,139000,VinylSd
12122,NAmes,1Fam,1961,2007,210.0,944,Y,999,0,999,1,0,1,0,3,1,6,0,Attchd,1961.0,2,588,7,2008,178400,CemntBd
3182,Blmngtn,1Fam,2007,2007,16.0,1266,Y,1266,0,1266,0,0,2,0,2,1,6,1,Attchd,2007.0,2,388,3,2008,159895,VinylSd
11250,CollgCr,1Fam,2002,2002,0.0,1128,Y,1149,1141,2290,0,0,2,1,4,1,9,1,Attchd,2002.0,2,779,5,2008,255900,CemntBd
10880,Edwards,2fmCon,1950,1950,0.0,1164,N,1164,0,1164,1,0,1,0,3,1,5,0,Detchd,1950.0,1,240,8,2008,125000,MetalSd
5310,OldTown,1Fam,1910,2003,0.0,485,Y,1001,634,1635,0,0,1,0,2,1,5,0,Attchd,1950.0,1,255,6,2006,117000,VinylSd
